time_period_start,time_period_end,time_open,time_close,rate_open,rate_high,rate_low,rate_close

2021-04-01T00:00:00.0000000Z,2021-04-02T00:00:00.0000000Z,2021-04-01T00:01:00.0000000Z,2021-04-01T23:59:00.0000000Z,0.05408583124908104,0.07062016204023594,0.053502270560821276,0.06171465825845076

2021-04-02T00:00:00.0000000Z,2021-04-03T00:00:00.0000000Z,2021-04-02T00:01:00.0000000Z,2021-04-02T23:59:00.0000000Z,0.06281434488552465,0.06281434488552465,0.05711595650309932,0.05779719857611474

2021-04-03T00:00:00.0000000Z,2021-04-04T00:00:00.0000000Z,2021-04-03T00:01:00.0000000Z,2021-04-03T23:59:00.0000000Z,0.057837517403333434,0.05982161689502572,0.05543960083394352,0.05587189945367184

2021-04-04T00:00:00.0000000Z,2021-04-05T00:00:00.0000000Z,2021-04-04T00:01:00.0000000Z,2021-04-04T23:59:00.0000000Z,0.05553476331226772,0.05819587473935138,0.05491566885007613,0.05709700973793663

2021-04-05T00:00:00.0000000Z,2021-04-06T00:00:00.0000000Z,2021-04-05T00:19:00.0000000Z,2021-04-05T23:59:00.0000000Z,0.057206,0.0605774375629302,0.05597070249853119,0.06015181460914323

2021-04-06T00:00:00.0000000Z,2021-04-07T00:00:00.0000000Z,2021-04-06T00:01:00.0000000Z,2021-04-06T23:59:00.0000000Z,0.06032405744002012,0.06536457731390272,0.05787549383976476,0.06439589135810452

2021-04-07T00:00:00.0000000Z,2021-04-08T00:00:00.0000000Z,2021-04-07T00:01:00.0000000Z,2021-04-07T23:59:00.0000000Z,0.06480924412585023,0.06744833081743781,0.057378980966090246,0.05874386967066301

2021-04-08T00:00:00.0000000Z,2021-04-09T00:00:00.0000000Z,2021-04-08T00:01:00.0000000Z,2021-04-08T23:59:00.0000000Z,0.05902076492142075,0.06258771522076467,0.05854803462967692,0.062079600552120244

2021-04-09T00:00:00.0000000Z,2021-04-10T00:00:00.0000000Z,2021-04-09T00:01:00.0000000Z,2021-04-09T23:59:00.0000000Z,0.06177708970504738,0.06422202864355826,0.06046559138017976,0.06173055707831575

2021-04-10T00:00:00.0000000Z,2021-04-11T00:00:00.0000000Z,2021-04-10T00:01:00.0000000Z,2021-04-10T02:16:00.0000000Z,0.0615866532091991,0.061641560471387,0.0609220515832732,0.0616

2021-04-11T00:00:00.0000000Z,2021-04-12T00:00:00.0000000Z,2021-04-11T20:50:00.0000000Z,2021-04-11T23:59:00.0000000Z,0.0749073,16.339307625692275,0.01898275215549277,0.0747547

2021-04-12T00:00:00.0000000Z,2021-04-13T00:00:00.0000000Z,2021-04-12T00:01:00.0000000Z,2021-04-12T23:59:00.0000000Z,0.07393420551570341,0.07531044160333766,0.06867410494072435,0.0708444618736913

2021-04-13T00:00:00.0000000Z,2021-04-14T00:00:00.0000000Z,2021-04-13T00:01:00.0000000Z,2021-04-13T23:59:00.0000000Z,0.07087106792018825,0.09537445373396523,0.07081759081018231,0.09351592451301731

2021-04-14T00:00:00.0000000Z,2021-04-15T00:00:00.0000000Z,2021-04-14T00:01:00.0000000Z,2021-04-14T23:59:00.0000000Z,0.09556788605176855,0.14511673103909092,0.09242955316811045,0.12166214428523706

2021-04-15T00:00:00.0000000Z,2021-04-16T00:00:00.0000000Z,2021-04-15T00:01:00.0000000Z,2021-04-15T23:59:00.0000000Z,0.12145617134795743,0.19146986333130553,0.12044723291035604,0.1831763948125765

2021-04-16T00:00:00.0000000Z,2021-04-17T00:00:00.0000000Z,2021-04-16T00:18:00.0000000Z,2021-04-16T23:59:00.0000000Z,0.187149,0.45422922147934947,0.1800344825721587,0.3642498941222967

2021-04-17T00:00:00.0000000Z,2021-04-18T00:00:00.0000000Z,2021-04-17T00:01:00.0000000Z,2021-04-17T23:59:00.0000000Z,0.35776880736165984,0.38036058801732037,0.23101321078851758,0.2811322584946529

2021-04-18T00:00:00.0000000Z,2021-04-19T00:00:00.0000000Z,2021-04-18T00:01:00.0000000Z,2021-04-18T23:59:00.0000000Z,0.28669907995281313,0.35104489985479687,0.2472485148582869,0.32280148940748105

2021-04-19T00:00:00.0000000Z,2021-04-20T00:00:00.0000000Z,2021-04-19T00:01:00.0000000Z,2021-04-19T23:59:00.0000000Z,0.32615379630486496,0.4351844564135258,0.3101266506812548,0.4076698437504232

2021-04-20T00:00:00.0000000Z,2021-04-21T00:00:00.0000000Z,2021-04-20T00:01:00.0000000Z,2021-04-20T23:59:00.0000000Z,0.4134749885045129,0.423498290126209,0.27365093161099857,0.3196059757440254

2021-04-21T00:00:00.0000000Z,2021-04-22T00:00:00.0000000Z,2021-04-21T00:01:00.0000000Z,2021-04-21T23:59:00.0000000Z,0.3168372085206356,0.3474718383764814,0.29684424157495837,0.30709101987340864

2021-04-22T00:00:00.0000000Z,2021-04-23T00:00:00.0000000Z,2021-04-22T00:01:00.0000000Z,2021-04-22T23:59:00.0000000Z,0.3072428773672891,0.3087822185306002,0.25540025388383814,0.2606371558789051

2021-04-23T00:00:00.0000000Z,2021-04-24T00:00:00.0000000Z,2021-04-23T00:23:00.0000000Z,2021-04-23T23:59:00.0000000Z,0.2630941,0.2692844452643879,0.17628244372810797,0.24935051327383528

2021-04-24T00:00:00.0000000Z,2021-04-25T00:00:00.0000000Z,2021-04-24T00:01:00.0000000Z,2021-04-24T23:59:00.0000000Z,0.2499966936339971,0.28984877017672245,0.22862886896240522,0.27036483680713636

2021-04-25T00:00:00.0000000Z,2021-04-26T00:00:00.0000000Z,2021-04-25T00:01:00.0000000Z,2021-04-25T23:59:00.0000000Z,0.26999699407478966,0.28930500704016643,0.22713960554963503,0.2517190729856815
