,time_period_start,time_period_end,time_open,time_close,rate_open,rate_high,rate_low,rate_close,Year,Month,Day,Hour
73,2016-01-13T04:00:00.0000000Z,2016-01-13T08:00:00.0000000Z,2016-01-13T04:00:00.0000000Z,2016-01-13T07:59:00.0000000Z,433.1785540312249,433.4962425270467,429.9384786561381,432.2719590051258,2016,1,13,4
74,2016-01-13T08:00:00.0000000Z,2016-01-13T12:00:00.0000000Z,2016-01-13T08:00:00.0000000Z,2016-01-13T11:59:00.0000000Z,432.4199113193418,433.3705574378872,428.2014126605602,429.0653219944605,2016,1,13,8
75,2016-01-13T12:00:00.0000000Z,2016-01-13T16:00:00.0000000Z,2016-01-13T12:00:00.0000000Z,2016-01-13T15:59:00.0000000Z,429.2770221521416,431.0529496948103,425.0158336606323,430.39242313616575,2016,1,13,12
76,2016-01-13T16:00:00.0000000Z,2016-01-13T20:00:00.0000000Z,2016-01-13T16:00:00.0000000Z,2016-01-13T19:59:00.0000000Z,430.5086627353394,431.1076320775876,428.0363908349749,429.16104415568304,2016,1,13,16
77,2016-01-13T20:00:00.0000000Z,2016-01-14T00:00:00.0000000Z,2016-01-13T20:00:00.0000000Z,2016-01-13T23:59:00.0000000Z,429.7826336867787,433.230530174699,428.4170572926552,432.6626661572095,2016,1,13,20
78,2016-01-14T00:00:00.0000000Z,2016-01-14T04:00:00.0000000Z,2016-01-14T00:14:00.0000000Z,2016-01-14T03:59:00.0000000Z,433.0605,434.4657338552742,430.01,431.9992718201559,2016,1,14,0
79,2016-01-14T04:00:00.0000000Z,2016-01-14T08:00:00.0000000Z,2016-01-14T04:06:00.0000000Z,2016-01-14T07:59:00.0000000Z,431.9992718201559,433.3399999999999,428.5519989859,430.3198744295688,2016,1,14,4
80,2016-01-14T08:00:00.0000000Z,2016-01-14T12:00:00.0000000Z,2016-01-14T08:14:00.0000000Z,2016-01-14T11:59:00.0000000Z,430.3875064759504,433.66888,427.5655677102259,429.854772228563,2016,1,14,8
81,2016-01-14T12:00:00.0000000Z,2016-01-14T16:00:00.0000000Z,2016-01-14T12:14:00.0000000Z,2016-01-14T15:59:00.0000000Z,430.3542866104968,436.05,429.57052025452,431.4025409163805,2016,1,14,12
82,2016-01-14T16:00:00.0000000Z,2016-01-14T20:00:00.0000000Z,2016-01-14T16:13:00.0000000Z,2016-01-14T19:59:00.0000000Z,431.4025409163805,433.16391,430.70090547896905,432.710827516671,2016,1,14,16
83,2016-01-14T20:00:00.0000000Z,2016-01-15T00:00:00.0000000Z,2016-01-14T20:14:00.0000000Z,2016-01-14T23:59:00.0000000Z,432.7235713616632,433.19002,429.1919944638055,429.83325715703154,2016,1,14,20
84,2016-01-15T00:00:00.0000000Z,2016-01-15T04:00:00.0000000Z,2016-01-15T00:02:00.0000000Z,2016-01-15T03:59:00.0000000Z,429.9458348371453,430.0600487622524,413.8009713737062,415.6961516173979,2016,1,15,0
85,2016-01-15T04:00:00.0000000Z,2016-01-15T08:00:00.0000000Z,2016-01-15T04:00:00.0000000Z,2016-01-15T07:59:00.0000000Z,415.6714811412813,417.10875704764186,405.04564805797486,407.8149077684196,2016,1,15,4
86,2016-01-15T08:00:00.0000000Z,2016-01-15T12:00:00.0000000Z,2016-01-15T08:00:00.0000000Z,2016-01-15T11:59:00.0000000Z,406.2866250838656,411.2725207645233,398.6950257512192,402.229900111801,2016,1,15,8
