time_period_start,time_period_end,time_open,time_close,rate_open,rate_high,rate_low,rate_close
2021-02-01T00:00:00.0000000Z,2021-02-02T00:00:00.0000000Z,2021-02-01T00:01:00.0000000Z,2021-02-01T23:59:00.0000000Z,0.03720825097348344,0.04379748964759334,0.03308127116819702,0.03475842803695063
2021-02-02T00:00:00.0000000Z,2021-02-03T00:00:00.0000000Z,2021-02-02T00:01:00.0000000Z,2021-02-02T23:59:00.0000000Z,0.03512220969368378,0.035261206063770784,0.028989834697089555,0.031421540842728274
2021-02-03T00:00:00.0000000Z,2021-02-04T00:00:00.0000000Z,2021-02-03T00:01:00.0000000Z,2021-02-03T23:59:00.0000000Z,0.031328253319494605,0.04062920116471935,0.031028151284898827,0.03714012207765545
2021-02-04T00:00:00.0000000Z,2021-02-05T00:00:00.0000000Z,2021-02-04T00:01:00.0000000Z,2021-02-04T23:58:00.0000000Z,0.03698831677096936,0.05892248075097196,0.03593100771928241,0.05323225057118348
2021-02-05T00:00:00.0000000Z,2021-02-06T00:00:00.0000000Z,2021-02-05T00:01:00.0000000Z,2021-02-05T23:59:00.0000000Z,0.051971003136042075,0.0541554985444838,0.04324460091249503,0.04688403609511877
2021-02-06T00:00:00.0000000Z,2021-02-07T00:00:00.0000000Z,2021-02-06T00:01:00.0000000Z,2021-02-06T23:59:00.0000000Z,0.04671786202373148,0.05894200781098554,0.04457745881534222,0.05782550852396559
2021-02-07T00:00:00.0000000Z,2021-02-08T00:00:00.0000000Z,2021-02-07T00:01:00.0000000Z,2021-02-07T23:59:00.0000000Z,0.0578823653663168,0.0871046598322073,0.053395486521648716,0.07935087038877452
2021-02-08T00:00:00.0000000Z,2021-02-09T00:00:00.0000000Z,2021-02-08T00:01:00.0000000Z,2021-02-08T23:59:00.0000000Z,0.07557125688328277,0.08528728626430244,0.0632824496283855,0.07905972216325008
2021-02-09T00:00:00.0000000Z,2021-02-10T00:00:00.0000000Z,2021-02-09T00:01:00.0000000Z,2021-02-09T23:59:00.0000000Z,0.07892297563734196,0.08366386706366177,0.06416813822858304,0.07026091051220998
2021-02-10T00:00:00.0000000Z,2021-02-11T00:00:00.0000000Z,2021-02-10T00:01:00.0000000Z,2021-02-10T23:59:00.0000000Z,0.07053175277787087,0.08159457639691521,0.06706362270383985,0.07278964126227867
